batsman_id,batsman_name,bowler_id,bowler_name,comm_text,dismissal_type,inns,is_dismissal,match,over_ball,runs,series
28235,Shikhar Dhawan,46538,Morne Morkel,"much fuller and on off stump, 144ks, Dhawan presses forward and drives it back. Morkel tumbles to his left in his followthrough and stops the ball",,4.0,False,1122276,1.6,0,18065
237095,Murali Vijay,46945,Vernon Philander,"good length and angling in at off stump, Vijay gets forward and defensively dabs it to midwicket",,4.0,False,1122276,2.1,0,18065
237095,Murali Vijay,46945,Vernon Philander,"Philander belts out an appeal for lbw, umpire Kettleborough raises his finger. If Vijay has not nicked it, he is trapped in front. The ball hits the flap of the front pad but Vijay had ventured a fair way forward and across. The tracker, though, suggests it would have bounced over. Kohli is off his seat, clapping in the change room. The on-field out decision has been reversed. This was full and slanting in to catch Vijay on the shuffle. Good review from India in the end - it was Dhawan who prompted Vijay into going for the review",,4.0,False,1122276,2.2,0,18065
237095,Murali Vijay,46945,Vernon Philander,squirted off the outside half behind point,,4.0,False,1122276,2.3,2,18065
237095,Murali Vijay,46945,Vernon Philander,"full awayswinger outside off, left alone",,4.0,False,1122276,2.4,0,18065
237095,Murali Vijay,46945,Vernon Philander,"back of a length and seams away outside off, Vijay reaches out for the ball with hard hands and misses it. <strong>Skirts past the outside edge</strong>",,4.0,False,1122276,2.5,0,18065
237095,Murali Vijay,46945,Vernon Philander,"Philander hangs it up full and outside off, Vijay is tempted into a booming cover drive only to watch the ball beat the outside edge again",,4.0,False,1122276,2.6,0,18065
28235,Shikhar Dhawan,46538,Morne Morkel,"143ks short ball on off, aimed at the body, Dhawan looks away, takes his eyes off the ball. He ends up flapping a pull behind square. Despite losing his balance, Dhawan did reasonably well to control it",,4.0,False,1122276,3.1,1,18065
237095,Murali Vijay,46538,Morne Morkel,"bounces over the top of off stump. Good length and nips back in, tight leave from Vijay",,4.0,False,1122276,3.2,0,18065
237095,Murali Vijay,46538,Morne Morkel,"Morkel tests the middle of the pitch and flings a bouncer, the batsman ducks under it",,4.0,False,1122276,3.3,0,18065
237095,Murali Vijay,46538,Morne Morkel,"speared full and outside off, 143ks, but Vijay stretches out to meet the pitch of this ball. He eases a drive through the gap at the covers. So easy on the eye",,4.0,False,1122276,3.4,4,18065
237095,Murali Vijay,46538,Morne Morkel,"lifter outside off, Vijay drops his hands and lets it go",,4.0,False,1122276,3.5,0,18065
237095,Murali Vijay,46538,Morne Morkel,"back of a length and angling in at off stump, Vijay ventures forward and across as he pats the ball to midwicket",,4.0,False,1122276,3.6,0,18065
28235,Shikhar Dhawan,46945,Vernon Philander,"good length and attacking of stump, Dhawan pats it in front of his feet and searches for a risky single. He has to undo his steps. No single there",,4.0,False,1122276,4.1,0,18065
28235,Shikhar Dhawan,46945,Vernon Philander,"good length on middle, barely 130ks, Dhawan has ample time to play it back to the bowler",,4.0,False,1122276,4.2,0,18065
28235,Shikhar Dhawan,46945,Vernon Philander,"edged and Dhawan threads the cordon. Fuller than a good length and slanting away outside off, he pokes with soft hands as the ball rolls away between third slip and gully",,4.0,False,1122276,4.3,4,18065
28235,Shikhar Dhawan,46945,Vernon Philander,picked off the pads to the right of deep midwicket for a double,,4.0,False,1122276,4.4,2,18065
28235,Shikhar Dhawan,46945,Vernon Philander,"Philander floats it up full and gets it to seam away just a shade outside off, suckers Dhawan into a big drive, and <strong>goes past the outside edge</strong>",,4.0,False,1122276,4.5,0,18065
28235,Shikhar Dhawan,46945,Vernon Philander,"full and bang on off stump, tip-and-run single to the cover-point region",,4.0,False,1122276,4.6,1,18065
28235,Shikhar Dhawan,46538,Morne Morkel,"Dhawan drives it straight of mid-on and Philander chases it hard to cut it off. Fuller than a good length and angling in at off, Dhawan holds his shape and drives with the wrists",,4.0,False,1122276,5.1,3,18065
237095,Murali Vijay,46538,Morne Morkel,"full and outside off, Vijay goes forward and across and pats it back to the bowler",,4.0,False,1122276,5.2,0,18065
237095,Murali Vijay,46538,Morne Morkel,"overpitched on off stump, Vijay clips it straight to midwicket",,4.0,False,1122276,5.3,0,18065
237095,Murali Vijay,46538,Morne Morkel,"141ks brute of a short ball, homing into the body of Vijay, he leaps off his feet, looses his grip and fends it down with the glove. Good cricket all around",,4.0,False,1122276,5.4,1,18065
28235,Shikhar Dhawan,46538,Morne Morkel,"dug in on the leg stump, Dhawan evades it and lets it sail through to de Kock",,4.0,False,1122276,5.5,0,18065
28235,Shikhar Dhawan,46538,Morne Morkel,"speared into the pads, tickled away fine on the leg side past the right of the keeper",,4.0,False,1122276,5.6,4,18065
237095,Murali Vijay,46945,Vernon Philander,"good length, angling in towards off, then nipping away. Vijay is opened up as he squirts an outside edge behind point",,4.0,False,1122276,6.1,4,18065
237095,Murali Vijay,46945,Vernon Philander,"back of a length and straight in line, Vijay camps back and tucks the ball to midwicket",,4.0,False,1122276,6.2,0,18065
237095,Murali Vijay,46945,Vernon Philander,"good length and on off, played back to Philander",,4.0,False,1122276,6.3,0,18065
237095,Murali Vijay,46945,Vernon Philander,Vijay presses forward to defend this full ball on off stump to mid-on,,4.0,False,1122276,6.4,0,18065
237095,Murali Vijay,46945,Vernon Philander,"<strong>What a strange shot from Vijay</strong>. Has he nicked off, and up goes the finger. Vijay, though, calls for a review almost immediately. Ultra Edge detects no touch from the bat. No nick. Replays suggest Vijay's bat hit the front pad. He shimmies down the track for a big drive but the ball jags away past the outside edge. The opener is saved by DRS again",,4.0,False,1122276,6.5,0,18065
237095,Murali Vijay,46945,Vernon Philander,"this is a simple good-length ball, but trampolines off the deck, and de Kock takes it in front of his face. Good length, angling in and zipping past the top of the bat",,4.0,False,1122276,6.6,0,18065
28235,Shikhar Dhawan,46538,Morne Morkel,"back of a length and straight in line, tucked behind square on the leg side",,4.0,False,1122276,7.1,1,18065
237095,Murali Vijay,46538,Morne Morkel,"this is much better. Full and outside off, 137ks, Vijay does not give away an inch either. He covers his off stump and lets it pass",,4.0,False,1122276,7.2,0,18065
237095,Murali Vijay,46538,Morne Morkel,"good length, bounces in the corridor, Vijay judges it well and shoulders arms again",,4.0,False,1122276,7.3,0,18065
237095,Murali Vijay,46538,Morne Morkel,"full and angling in on off, Vijay shuffles across and flicks a single to long leg",,4.0,False,1122276,7.4,1,18065
28235,Shikhar Dhawan,46538,Morne Morkel,"<strong>Morkel bounces out Dhawan</strong> to provide SA with the breakthrough! Back of a length on middle, rears up and rushes Dhawan into a pull. He is caught in an awkward tangle - it wasn't the full-blooded pull, it was the leave either. Dhawan loops it to Morris running in from gully off the splice",caught,4.0,True,1122276,7.5,0,18065
32540,Cheteshwar Pujara,46538,Morne Morkel,"back of a length on off, Pujara hangs back and fends it down",,4.0,False,1122276,7.6,0,18065
237095,Murali Vijay,46945,Vernon Philander,"This is Philander at his best. His accuracy hasn't wavered. Hangs it up full, angling in at off, then jags away past the outside edge. The line is really close to off or on off, making the batsmen play",,4.0,False,1122276,8.1,0,18065
237095,Murali Vijay,46945,Vernon Philander,"full and angling in on middle, Vijay covers up in defence",,4.0,False,1122276,8.2,0,18065
237095,Murali Vijay,46945,Vernon Philander,"full outswinger, starts outside off and moves away further, left alone",,4.0,False,1122276,8.3,0,18065
237095,Murali Vijay,46945,Vernon Philander,"back of a length and angling in at off stump, forward and patted to cover",,4.0,False,1122276,8.4,0,18065
237095,Murali Vijay,46945,Vernon Philander,"<strong>edged and AB de Villiers pulls off a belting catch</strong>! Philander keeps nagging away just outside off, keeps it full, finds just enough movement to take the outside edge. De Villiers dives low to his left from third slip and takes it right in front of second slip. India's middle order has been exposed early",caught,4.0,True,1122276,8.5,0,18065
253802,Virat Kohli,46945,Vernon Philander,"fuller on off stump, Kohli ventures forward and across and plays it back to the bowler",,4.0,False,1122276,8.6,0,18065
32540,Cheteshwar Pujara,550215,Kagiso Rabada,"<strong>and he slams the splice right away</strong>! Back of a length, kicks up, as Pujara jabs it away behind square on the leg side",,4.0,False,1122276,9.1,1,18065
253802,Virat Kohli,550215,Kagiso Rabada,back of a length and breaks back in sharply to cramp Kohli for room and<strong> hit the thigh</strong> now,,4.0,False,1122276,9.2,0,18065
253802,Virat Kohli,550215,Kagiso Rabada,full and angling into a front-foot push to the left of midwicket,,4.0,False,1122276,9.3,0,18065
253802,Virat Kohli,550215,Kagiso Rabada,"short and angling in at the top of off, Kohli hops and pats it down",,4.0,False,1122276,9.4,0,18065
253802,Virat Kohli,550215,Kagiso Rabada,"good length and just a shade outside off, blocked into the covers",,4.0,False,1122276,9.5,0,18065
253802,Virat Kohli,550215,Kagiso Rabada,"<b>Rabada squares up Kohli</b> to cap an excellent over. Back of a length, seams in, Kohli looks to play across the line and pokes a leading edge to the off side",,4.0,False,1122276,9.6,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"full ball on the fourth-stump line, starts off with a slower ball. Only 125 kph, defended with soft hands",,4.0,False,1122276,10.1,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"good length on middle stump, but drifting down the leg side, Pujara shoulders his arms and gets out of the ball's line. Goes down the leg side as QDK hops across to his left",,4.0,False,1122276,10.2,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"on the fourth-stump line once more, on a good-length ball and tapped off the back foot towards the off side",,4.0,False,1122276,10.3,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"full ball on middle and leg, attempted back foot defense from Pujara that takes the outside edge, goes along the ground past backward point. Kohli calls early for the double, and they make it with ease",,4.0,False,1122276,10.4,2,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"good length on off stump, prods forward and blocks off the front foot. Firmly played",,4.0,False,1122276,10.5,0,18065
32540,Cheteshwar Pujara,46945,Vernon Philander,"delivers this away from the stumps, back of a length outside off and goes straight through to de Kock. Pujara happy to let it go",,4.0,False,1122276,10.6,0,18065
253802,Virat Kohli,550215,Kagiso Rabada,"short outside off, Kohli stands tall and taps this off the back foot past point, chase for Maharaj from cover but he can't pull it back despite the dive. Four useful runs",,4.0,False,1122276,11.1,4,18065
253802,Virat Kohli,550215,Kagiso Rabada,<b>stays low!</b> Full outside off but stays knee-high on this occasion. Kohli dips downwards as he defends off the back foot. Forced to hurry,,4.0,False,1122276,11.2,0,18065
253802,Virat Kohli,550215,Kagiso Rabada,"back of a length outside off, punched off the back foot towards cover and Kohli calls for a quick run. Pujara may be in trouble, but Dean Elgar can't effect the direct hit. Pujara would've been short by a few inches",,4.0,False,1122276,11.3,1,18065
32540,Cheteshwar Pujara,550215,Kagiso Rabada,"good length on off stump, goes deep into the crease and fends off the back foot",,4.0,False,1122276,11.4,0,18065
32540,Cheteshwar Pujara,550215,Kagiso Rabada,"full ball outside off, true carry through to the keeper. Left alone by Pujara",,4.0,False,1122276,11.5,0,18065
32540,Cheteshwar Pujara,550215,Kagiso Rabada,"good length on middle and leg, flicked off his pads towards midwicket for a quick single. Completed with ease",,4.0,False,1122276,11.6,1,18065
32540,Cheteshwar Pujara,46538,Morne Morkel,"back of a length outside off stump, rising delivery as it goes past Pujara and through to the keeper. No shot offered on his occasion",,4.0,False,1122276,12.1,0,18065
32540,Cheteshwar Pujara,46538,Morne Morkel,"defends inside the line of the ball, and it's edged! Back of a length outside off, but angling into Pujara. He tried to defend off the back foot, but the ball didn't angle in as much. Just a bit of directional change off the surface, and that has deceived Pujara. Takes the outside edge, and pouched behind. India lose their third to a terrific delivery",caught,4.0,True,1122276,12.2,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"welcomed with a good-length ball outside off, angles into Rohit, and defended off the back foot",,4.0,False,1122276,12.3,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"back of a length outside off but angling into Rohit's body once again, gets big on the newcomer, but defended from in front of his face with soft hands",,4.0,False,1122276,12.4,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"overpitched on middle and leg, tried to put this away on the leg side but misses the flick off his pads. Raps his front leg, but the ball was going down leg side",,4.0,False,1122276,12.5,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"short but very wide outside off, doesn't stop Rohit from chasing behind it. Tries a wild pull-shot over midwicket but the ball soars over the bat's blade. Through to QDK, who takes it from in front of his face",,4.0,False,1122276,12.6,0,18065
253802,Virat Kohli,550215,Kagiso Rabada,"full ball drifting down the leg side, and easily clipped away by Kohli. Walks across to the off side and glances this fine down the leg side. No stopping that. Wayward start to Rabada's over",,4.0,False,1122276,13.1,4,18065
253802,Virat Kohli,550215,Kagiso Rabada,"full ball wide outside off, big stride forward from the batsman, before letting it go through to the keeper",,4.0,False,1122276,13.2,0,18065
253802,Virat Kohli,550215,Kagiso Rabada,"full on off stump but angling down the leg side, worked off his pads fine down the leg side. This time there's the man at fine leg",,4.0,False,1122276,13.3,1,18065
34102,Rohit Sharma,550215,Kagiso Rabada,"overpitched full just outside off, firmly punched down the ground past mid off. Beats the infielder, allowing these two to take the second",,4.0,False,1122276,13.4,3,18065
253802,Virat Kohli,550215,Kagiso Rabada,"good length outside off, Kohli rocks back and defends off the back foot. Off the meat of the bat",,4.0,False,1122276,13.5,0,18065
253802,Virat Kohli,550215,Kagiso Rabada,"full just outside off, once again tapped past Rabada off the front foot, chase for mid off once more",,4.0,False,1122276,13.6,2,18065
34102,Rohit Sharma,46538,Morne Morkel,"back of a length outside off, stays deep inside the crease and punches off the back foot to cover",,4.0,False,1122276,14.1,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"full and wide outside off, Sharma shoulders his arms. Stays slightly low as it goes through to the keeper",,4.0,False,1122276,14.2,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"full outside off, and crisply defended off the front foot. Diving effort from cover, stops the ball from leaking past the infield",,4.0,False,1122276,14.3,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"full on off stump, prods forward and blocks off the front foot. Bat-pad kept close together, ensuring the ball has no chance of sneaking through the gap",,4.0,False,1122276,14.4,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"wide outside off, enough room for Rohit to free those arms. Cut along the carpet to deep point. Not timed well, but finds the gap on the off side",,4.0,False,1122276,14.5,1,18065
253802,Virat Kohli,46538,Morne Morkel,,,4.0,False,1122276,14.6,2,18065
34102,Rohit Sharma,550215,Kagiso Rabada,"no run, very full, blocked",,4.0,False,1122276,15.1,0,18065
34102,Rohit Sharma,550215,Kagiso Rabada,defended off the back foot,,4.0,False,1122276,15.2,0,18065
34102,Rohit Sharma,550215,Kagiso Rabada,to cover point,,4.0,False,1122276,15.3,1,18065
253802,Virat Kohli,550215,Kagiso Rabada,"full and on the leg stump, clipped away off the toes to deep fine-leg, easy run there",,4.0,False,1122276,15.4,1,18065
34102,Rohit Sharma,550215,Kagiso Rabada,"fullish and on the stumps, shaping in just a touch, played to the on side, a touch uppish but well short of the fielder at mid-on",,4.0,False,1122276,15.5,0,18065
34102,Rohit Sharma,550215,Kagiso Rabada,"full once more, blocked back down the pitch to the bowler. How long before Rabada goes to the short stuff?",,4.0,False,1122276,15.6,0,18065
253802,Virat Kohli,46538,Morne Morkel,"good length outside off, shapes slightly into the right hander, left alone after covering his off stump",,4.0,False,1122276,16.1,0,18065
253802,Virat Kohli,46538,Morne Morkel,"short and wide outside off, slides further away from Kohli after pitching, shoulders his arms",,4.0,False,1122276,16.2,0,18065
253802,Virat Kohli,46538,Morne Morkel,"good length outside off, left alone by Kohli once again. Shapes slightly away from him once more",,4.0,False,1122276,16.3,0,18065
253802,Virat Kohli,46538,Morne Morkel,"full and wide outside off, driven beautifully off the front foot, leaned into the shot, and a simple push off the bat's middle takes it to the extra cover boundary",,4.0,False,1122276,16.4,4,18065
253802,Virat Kohli,46538,Morne Morkel,"back of a length outside off, nice carry through to QDK as Kohli leaves it alone",,4.0,False,1122276,16.5,0,18065
253802,Virat Kohli,46538,Morne Morkel,"full on off stump, clipped off his pads to deep backward square, Kohli calls early for the second run, and completed with ease",,4.0,False,1122276,16.6,2,18065
34102,Rohit Sharma,46945,Vernon Philander,"full but wide outside off, Rohit prods forward, covering his off stump, before shouldering his arms. Slight shape away from him after pitching",,4.0,False,1122276,17.1,0,18065
34102,Rohit Sharma,46945,Vernon Philander,"full outside off, Rohit's content with letting it go through to the keeper",,4.0,False,1122276,17.2,0,18065
34102,Rohit Sharma,46945,Vernon Philander,"back of a length outside off, chops this off the back foot near his toes, calls early for the dangerous run, but Kohli scampers through to the dangerous end",,4.0,False,1122276,17.3,1,18065
253802,Virat Kohli,46945,Vernon Philander,"good length outside off, tapped off the front foot to point. Straight to the fielder",,4.0,False,1122276,17.4,0,18065
253802,Virat Kohli,46945,Vernon Philander,"full and wide outside off, too far from Kohli for him to chase it. Once again left by the Indian captain",,4.0,False,1122276,17.5,0,18065
253802,Virat Kohli,46945,Vernon Philander,"full just outside off and Kohli tries to drive at it, too far from his body, as it takes the inside edge onto his pads. The bat turned in his hand as he tried to play towards cover",,4.0,False,1122276,17.6,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"full on off stump, punched off the back foot to mid off. Firmly hit back",,4.0,False,1122276,18.1,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"on a good length but very wide outside off, left alone by Rohit. Low bounce off the deck, stays low as it goes through to QDK",,4.0,False,1122276,18.2,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"good-length ball outside off once again, Rohit's in no hurry. Shoulders his arms",,4.0,False,1122276,18.3,0,18065
34102,Rohit Sharma,46538,Morne Morkel,"short outside off, and Rohit drags a pull towards the leg side. Chase for deep backward point, but intercepted well inside the boundary",,4.0,False,1122276,18.4,2,18065
34102,Rohit Sharma,46538,Morne Morkel,"pitches it short on middle but not much bounce on this occasion, Rohit swivels across and pulls it along the ground to fine leg",,4.0,False,1122276,18.5,1,18065
253802,Virat Kohli,46538,Morne Morkel,"fuller ball on off stump, nudged off his pads to Philander at fine leg. Partnership through to 25 between these two",,4.0,False,1122276,18.6,1,18065
253802,Virat Kohli,46945,Vernon Philander,"full ball just outside off, pokes at it towards point and Kohli wants another quick run, but he's forced to turn back because Morris pounces on it in a flash. Good throw too, but just misses the stumps as Kohli dives back in",,4.0,False,1122276,19.1,0,18065
253802,Virat Kohli,46945,Vernon Philander,"full just outside off, Kohli prods forward to cover his off-stump line, and then left alone",,4.0,False,1122276,19.2,0,18065
253802,Virat Kohli,46945,Vernon Philander,"<b>stays very low!</b> Full just outside off once more, and Kohli lets it go through. Goes through to the keeper on the bounce",,4.0,False,1122276,19.3,0,18065
253802,Virat Kohli,46945,Vernon Philander,"back of a length outside off, Kohli chooses to shoulder his arms on this occasion. Better carry through on this occasion",,4.0,False,1122276,19.4,0,18065
253802,Virat Kohli,46945,Vernon Philander,"full just outside off, big stride forward from Kohli and punched towards cover point",,4.0,False,1122276,19.5,1,18065
34102,Rohit Sharma,46945,Vernon Philander,"full ball just outside off once more, Rohit lets it go through to QDK and sees the over out.",,4.0,False,1122276,19.6,0,18065
253802,Virat Kohli,550215,Kagiso Rabada,"pretty full and outside off, Kohli stretches out and drives through the line. AB throws himself to his right from short cover and makes a terrific stop",,4.0,False,1122276,20.1,0,18065
253802,Virat Kohli,550215,Kagiso Rabada,"overpitched and veering down leg, easy pickings. Kohli glances it fine past the keeper",,4.0,False,1122276,20.2,4,18065
253802,Virat Kohli,550215,Kagiso Rabada,"back of a length and wide - wider than a set of stumps outside off - tails away further, left alone",,4.0,False,1122276,20.3,0,18065
253802,Virat Kohli,550215,Kagiso Rabada,"full and wider than a set of stumps outside off again, Kohli shelves the cover drive",,4.0,False,1122276,20.4,0,18065
253802,Virat Kohli,550215,Kagiso Rabada,"full and closer to off, Kohli allows the ball to come onto him and guides it through the gap at cover",,4.0,False,1122276,20.5,1,18065
34102,Rohit Sharma,550215,Kagiso Rabada,"Rohit isn't sure whether to drive or leave. Pitched up and outside off, Rohit is caught in two minds and by the time he decides to leave this. The ball rolls off the face to the cordon",,4.0,False,1122276,20.6,0,18065
253802,Virat Kohli,46945,Vernon Philander,"full and outside off, Kohli deploys a big stride and push-drives to short cover",,4.0,False,1122276,21.1,0,18065
253802,Virat Kohli,46945,Vernon Philander,"full on a fourth-stump line, Kohli is right forward to knock it defensively to short cover",,4.0,False,1122276,21.2,0,18065
253802,Virat Kohli,46945,Vernon Philander,"good length on a fifth-sixth stump line outside off, no shot",,4.0,False,1122276,21.3,0,18065
253802,Virat Kohli,46945,Vernon Philander,"<strong>Philander traps Kohli</strong>. He was so confident that he did not turn around - he simply ran through in celebration. This was nice and full, jagging back in to hit the front pad in front of middle stump. Kohli was caught playing around his front pad. Struck on the knee-roll, but the tracker returns three reds. Hitting leg stump. Huge wicket for SA",leg before wicket,4.0,True,1122276,21.4,0,18065
279810,Wriddhiman Saha,46945,Vernon Philander,"full and outside off, Saha reaches out with his hands and slices a drive to backward point",,4.0,False,1122276,21.5,0,18065
279810,Wriddhiman Saha,46945,Vernon Philander,"full and wobbles in on middle, inside-edged to midwicket",,4.0,False,1122276,21.6,0,18065
34102,Rohit Sharma,550215,Kagiso Rabada,"full and outside off, forward and driven through the line to cover",,4.0,False,1122276,22.1,0,18065
34102,Rohit Sharma,550215,Kagiso Rabada,"good length and outside off, left alone",,4.0,False,1122276,22.2,0,18065
34102,Rohit Sharma,550215,Kagiso Rabada,"<strong>Maharaj drops a fairly simple catch</strong> at deep square leg with the sun squinting into his eyes. Looks like he did not even spot the ball. Replays suggest he did not even get a hand to it. Surprisingly, he had his shades at the back of the hat. Rabada sinks to his knees. Banged in short on off, attacks the body of Rohit. This is a loose pull with the eyes off the ball. Rohit top-edges it and gets away",,4.0,False,1122276,22.3,1,18065
279810,Wriddhiman Saha,550215,Kagiso Rabada,"full and wide outside off, Saha chases a drive and is beaten on the outside edge",,4.0,False,1122276,22.4,0,18065
279810,Wriddhiman Saha,550215,Kagiso Rabada,"full and outside off, 146ks, this time Saha deploys a big stride, meets the pitch and caresses a drive through cover-point. The ball rolls away to the boundary",,4.0,False,1122276,22.5,4,18065
279810,Wriddhiman Saha,550215,Kagiso Rabada,"full and outside off, Saha belatedly tucks his bat inside the line. The ball slides off the face to the cordon",,4.0,False,1122276,22.6,0,18065
34102,Rohit Sharma,46945,Vernon Philander,"full and outside off, left alone",,4.0,False,1122276,23.1,0,18065
34102,Rohit Sharma,46945,Vernon Philander,"<strong>What a double-strike from Philander</strong>. He knocks out the middle stump. Maharaj would be more relieved, I suppose. Back of a length and outside off, this isn't a full-blooded punch from Rohit. He does not meet the pitch or flay it through the line. He simply wafts at it and drags a thick inside edge back onto the stumps",bowled,4.0,True,1122276,23.2,0,18065
625371,Hardik Pandya,46945,Vernon Philander,"pretty full and slanting in on off, Pandya moves forward and dead-bats it",,4.0,False,1122276,23.3,0,18065
625371,Hardik Pandya,46945,Vernon Philander,"full and outside off, prodded into the covers",,4.0,False,1122276,23.4,0,18065
625371,Hardik Pandya,46945,Vernon Philander,"<strong>crackling delivery from Philander</strong>. How do you play that? You can't. Fuller than a good length, angling in, and decking away past the poke. Pandya was squared up. You can't touch that",,4.0,False,1122276,23.5,0,18065
625371,Hardik Pandya,46945,Vernon Philander,"on a length and outside off, hangs back and jabs to point",,4.0,False,1122276,23.6,1,18065
625371,Hardik Pandya,550215,Kagiso Rabada,"AB dives to his right from gully, plucks the catch with both hands, and sends-off Pandya. Rabada spears it full and gets it to hold its line outside off, Pandya reaches out for the ball with his hands and nicks off. This could all end quickly for India",caught,4.0,True,1122276,24.1,0,18065
26421,Ravichandran Ashwin,550215,Kagiso Rabada,"fuller and much wider outside off, Ashwin quietly tucks his bat inside the line",,4.0,False,1122276,24.2,0,18065
26421,Ravichandran Ashwin,550215,Kagiso Rabada,"back of a length and outside off, Ashwin lets it pass",,4.0,False,1122276,24.3,0,18065
26421,Ravichandran Ashwin,550215,Kagiso Rabada,"good length on off, blocked to the covers",,4.0,False,1122276,24.4,0,18065
26421,Ravichandran Ashwin,550215,Kagiso Rabada,"full and angling in on off, defended",,4.0,False,1122276,24.5,0,18065
26421,Ravichandran Ashwin,550215,Kagiso Rabada,"back of a length on off, defended back",,4.0,False,1122276,24.6,0,18065
279810,Wriddhiman Saha,46945,Vernon Philander,"full and floated outside off, Saha's front foot is nowhere near the pitch of this ball as he wafts it off the outside edge to point",,4.0,False,1122276,25.1,0,18065
279810,Wriddhiman Saha,46945,Vernon Philander,"Philander keeps nagging away outside off, Saha lets it go",,4.0,False,1122276,25.2,0,18065
279810,Wriddhiman Saha,46945,Vernon Philander,"<strong>Philander pings Saha on the glove</strong>. Good length, angling in, climbs off the deck and leaves Saha in a tangle",,4.0,False,1122276,25.3,0,18065
279810,Wriddhiman Saha,46945,Vernon Philander,"full and on the pads, Saha picks it up and whips it over midwicket for a boundary",,4.0,False,1122276,25.4,4,18065
279810,Wriddhiman Saha,46945,Vernon Philander,"full and outside off, forward and prodded into the covers",,4.0,False,1122276,25.5,0,18065
279810,Wriddhiman Saha,46945,Vernon Philander,back of a length and angling into a back-foot defence to midwicket,,4.0,False,1122276,25.6,0,18065
26421,Ravichandran Ashwin,550215,Kagiso Rabada,"banged short and outside off, Ashwin drops his wrists and lets it go",,4.0,False,1122276,26.1,0,18065
26421,Ravichandran Ashwin,550215,Kagiso Rabada,"back of a length and wider than a set of stumps outside off, Ashwin swishes and misses",,4.0,False,1122276,26.2,0,18065
26421,Ravichandran Ashwin,550215,Kagiso Rabada,"really full on off, pushed to the covers off the front foot",,4.0,False,1122276,26.3,0,18065
26421,Ravichandran Ashwin,550215,Kagiso Rabada,"pitched up and outside off, Ashwin carves a drive to deep point's right",,4.0,False,1122276,26.4,1,18065
279810,Wriddhiman Saha,550215,Kagiso Rabada,"full and zipping through outside off at 144ks, swings away, Saha hangs his bat out and is beaten",,4.0,False,1122276,26.5,0,18065
279810,Wriddhiman Saha,550215,Kagiso Rabada,"full and outside off, ignored",,4.0,False,1122276,26.6,0,18065
26421,Ravichandran Ashwin,46945,Vernon Philander,"full and snakes away like a<strong> fast legbreak</strong>, Ashwin plays inside the line and lets it go",,4.0,False,1122276,27.1,0,18065
26421,Ravichandran Ashwin,46945,Vernon Philander,"fuller and on off stump, poked into the covers off the front foot",,4.0,False,1122276,27.2,0,18065
26421,Ravichandran Ashwin,46945,Vernon Philander,"<strong>another quickish legbreak</strong>, veers away outside off, Ashwin tucks his bat inside the line",,4.0,False,1122276,27.3,0,18065
26421,Ravichandran Ashwin,46945,Vernon Philander,"fuller and Philander straightens his line, bunted down to mid-on",,4.0,False,1122276,27.4,0,18065
26421,Ravichandran Ashwin,46945,Vernon Philander,"Philander brings this one back into Ashwin, the batsman plays around his front pad, and pushes it to mid-on",,4.0,False,1122276,27.5,0,18065
26421,Ravichandran Ashwin,46945,Vernon Philander,"back of a length and on off, Ashwin stands tall and punchily plays it up to cover",,4.0,False,1122276,27.6,0,18065
279810,Wriddhiman Saha,550215,Kagiso Rabada,"pitched up and outside off, driven away from the body to the covers",,4.0,False,1122276,28.1,0,18065
279810,Wriddhiman Saha,550215,Kagiso Rabada,"bouncer outside off, Saha ducks under it",,4.0,False,1122276,28.2,0,18065
279810,Wriddhiman Saha,550215,Kagiso Rabada,"short, wide, ignored",,4.0,False,1122276,28.3,0,18065
279810,Wriddhiman Saha,550215,Kagiso Rabada,"144ks short ball, explodes from the pitch and swings away outside off - it moved after Saha jabbed at it and missed",,4.0,False,1122276,28.4,0,18065
279810,Wriddhiman Saha,550215,Kagiso Rabada,"back of a length and outside off, Saha now tightens up and lets it pass",,4.0,False,1122276,28.5,0,18065
279810,Wriddhiman Saha,550215,Kagiso Rabada,"Philander wins an lbw verdict from Kettleborough. Saha consults with his partner and challenges the on-field out decision. After swinging the ball away from Saha, Rabada brings this full ball back into Saha. It tails in sharply and another Indian batsman plays around his front pad. It looks very adjacent, and the tracker suggests it would go onto brush the outside of the leg stump. So, India lose their seventh wicket at the stroke of tea",leg before wicket,4.0,True,1122276,28.6,0,18065
